time,price
08:00:00.000001,0.0
12:08:05.844000,74.14
12:08:07.345000,74.14
12:08:08.635000,74.14
12:08:09.671000,74.14
12:08:10.437000,74.14
12:08:10.948000,74.14
12:08:12.449000,74.14
12:08:13.139000,74.14
12:08:13.139000,74.14
12:08:13.139000,74.14
12:08:13.139000,74.14
12:08:17.476000,74.14
12:08:18.303000,74.14
12:08:18.303000,74.14
12:08:20.181000,74.14
12:08:21.305000,74.14
12:08:21.905000,74.14
12:08:21.905000,74.14
12:08:24.307000,74.14
12:08:25.808000,74.14
12:08:26.708000,74.14
12:08:27.759000,74.14
12:08:28.359000,74.14
12:08:28.887000,74.14
12:08:30.761000,74.14
12:08:31.812000,74.14
12:08:32.354000,74.14
12:08:33.613000,74.14
12:08:33.613000,74.14
12:08:36.090000,74.14
12:08:36.090000,74.14
12:08:36.090000,74.14
12:08:36.090000,74.14
12:08:36.090000,74.14
12:08:40.460000,74.14
12:08:40.460000,74.14
12:08:43.069000,74.14
12:08:43.970000,74.14
12:08:43.970000,74.14
12:08:46.071000,74.14
12:08:46.972000,74.14
12:08:48.022000,74.14
12:08:49.073000,74.14
12:08:49.824000,74.14
12:08:50.874000,74.14
12:08:50.874000,74.14
12:08:53.205000,74.14
12:08:54.102000,74.14
12:08:54.102000,74.14
12:08:54.102000,74.14
12:08:56.958000,74.14
12:08:57.328000,74.14
12:08:57.328000,74.14
12:08:57.328000,74.14
12:09:01.231000,74.14
12:09:02.361000,74.14
12:09:02.958000,74.14
12:09:02.958000,74.14
12:09:02.958000,74.14
12:09:06.279000,74.14
12:09:07.235000,74.14
12:09:07.235000,74.14
12:09:09.563000,74.14
12:09:10.465000,74.14
12:09:11.217000,74.14
12:09:12.488000,74.14
12:09:13.185000,74.14
12:09:13.539000,74.14
12:09:15.490000,74.14
12:09:16.391000,74.14
12:09:16.391000,74.14
12:09:18.123000,74.14
12:09:19.243000,74.14
12:09:19.243000,74.14
12:09:20.744000,74.14
12:09:20.744000,74.14
12:09:23.145000,74.14
12:09:23.145000,74.14
12:09:25.547000,74.14
12:09:26.679000,74.14
12:09:27.576000,74.14
12:09:28.180000,74.14
12:09:29.548000,74.14
12:09:30.599000,74.14
12:09:31.633000,74.14
12:09:32.701000,74.14
12:09:33.001000,74.14
12:09:33.001000,74.14
12:09:33.001000,74.14
12:09:33.001000,74.14
12:09:33.001000,74.14
12:09:33.001000,74.14
12:09:33.001000,74.14
12:09:40.507000,74.14
12:09:40.857000,74.14
12:09:40.857000,74.14
12:09:43.859000,74.14
12:09:44.759000,74.14
12:09:45.589000,74.14
12:09:46.210000,74.14
12:09:47.761000,74.14
12:09:48.211000,74.14
12:09:49.963000,74.14
12:09:50.163000,74.14
12:09:51.514000,74.14
12:09:52.947000,74.14
12:09:53.867000,74.14
12:09:54.516000,74.14
12:09:55.717000,74.14
12:09:55.717000,74.14
12:09:57.968000,74.14
12:09:58.569000,74.14
12:09:59.619000,74.14
12:10:00.472000,74.14
12:10:01.523000,74.14
12:10:02.875000,74.14
12:10:04.122000,74.14
12:10:04.826000,74.14
12:10:05.173000,74.14
12:10:05.173000,74.14
12:10:05.173000,74.14
12:10:05.173000,74.14
12:10:05.173000,74.14
12:10:10.426000,74.14
12:10:11.777000,74.14
12:10:11.777000,74.14
12:10:11.777000,74.14
12:10:11.777000,74.14
12:10:16.235000,74.14
12:10:16.730000,74.14
12:10:16.730000,74.14
12:10:16.730000,74.14
12:10:20.116000,74.14
12:10:20.288000,74.14
12:10:20.288000,74.14
12:10:23.118000,74.14
12:10:23.440000,74.14
12:10:23.440000,74.14
12:10:25.520000,74.14
12:10:26.570000,74.14
12:10:28.223000,74.14
12:10:28.223000,74.14
12:10:30.346000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:31.246000,74.14
12:10:42.332000,74.14
12:10:43.146000,74.14
12:10:43.146000,74.14
12:10:43.146000,74.14
12:10:43.146000,74.14
12:10:43.146000,74.14
12:10:43.146000,74.14
12:10:43.146000,74.14
12:10:50.350000,74.14
12:10:51.337000,74.14
12:10:52.452000,74.14
12:10:53.588000,74.14
12:10:54.403000,74.14
12:10:55.454000,74.14
12:10:56.290000,74.14
12:10:56.290000,74.14
12:10:56.290000,74.14
12:10:56.290000,74.14
12:11:00.407000,74.14
12:11:00.407000,74.14
12:11:01.907000,74.14
12:11:03.558000,74.14
12:11:03.558000,74.14
12:11:05.661000,74.14
12:11:06.797000,74.14
12:11:07.761000,74.14
12:11:08.662000,74.14
12:11:09.262000,74.14
12:11:10.850000,74.14
12:11:11.213000,74.14
12:11:12.714000,74.14
12:11:13.765000,74.14
12:11:14.903000,74.14
12:11:15.803000,74.14
12:11:16.767000,74.14
12:11:17.667000,74.14
12:11:18.805000,74.14
12:11:19.855000,74.14
12:11:20.907000,74.14
12:11:21.720000,74.14
12:11:22.890000,74.14
12:11:23.824000,74.14
12:11:24.545000,74.14
12:11:25.445000,74.14
12:11:26.674000,74.14
12:11:27.366000,74.14
12:11:28.776000,74.14
12:11:29.677000,74.14
12:11:30.820000,74.14
12:11:31.778000,74.14
12:11:31.778000,74.14
12:11:33.522000,74.14
12:11:34.607000,74.14
12:11:34.607000,74.14
12:11:36.580000,74.14
12:11:37.125000,74.14
12:11:37.125000,74.3
12:11:37.125000,74.3
12:11:37.125000,74.3
12:11:42.079000,74.3
12:11:43.131000,74.3
12:11:43.335000,74.3
12:11:45.084000,74.31
12:11:45.886000,74.31
12:11:47.034000,74.31
12:11:48.234000,74.31
12:11:48.571000,74.31
12:11:49.735000,74.31
12:11:49.735000,74.31
12:11:49.735000,74.31
12:11:49.735000,74.31
12:11:53.391000,74.31
12:11:53.391000,74.31
12:11:53.391000,74.31
12:11:53.391000,74.31
12:11:57.744000,74.31
12:11:59.383000,74.31
12:12:00.395000,74.32
12:12:01.196000,74.32
12:12:02.247000,74.32
12:12:03.297000,74.32
12:12:04.302000,74.32
12:12:05.389000,74.32
12:12:05.699000,74.32
12:12:07.341000,74.32
12:12:08.091000,74.32
12:12:09.593000,74.32
12:12:10.202000,74.32
12:12:10.945000,74.32
12:12:10.945000,74.32
12:12:13.155000,74.32
12:12:14.405000,74.32
12:12:15.605000,74.32
12:12:16.656000,74.32
12:12:17.106000,74.35
12:12:18.607000,74.35
12:12:19.610000,74.35
12:12:20.108000,74.35
12:12:20.108000,74.35
12:12:22.660000,74.32
12:12:22.660000,74.32
12:12:22.660000,74.32
12:12:22.660000,74.32
12:12:22.660000,74.32
12:12:22.660000,74.32
12:12:28.317000,74.32
12:12:28.317000,74.32
12:12:28.317000,74.32
12:12:31.320000,74.32
12:12:31.320000,74.32
12:12:31.320000,74.32
12:12:31.320000,74.32
12:12:35.568000,74.31
12:12:36.018000,74.31
12:12:36.018000,74.31
12:12:38.569000,74.31
12:12:39.620000,74.32
12:12:40.520000,74.31
12:12:41.722000,74.31
12:12:42.878000,74.31
12:12:42.878000,74.31
12:12:42.878000,74.31
12:12:45.581000,74.31
12:12:45.581000,74.31
12:12:45.581000,74.31
12:12:48.928000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:49.977000,74.31
12:12:59.433000,74.31
12:12:59.433000,74.31
12:13:01.685000,74.31
12:13:01.685000,74.31
12:13:01.685000,74.31
12:13:05.137000,74.31
12:13:05.244000,74.31
12:13:07.091000,74.3
12:13:08.142000,74.3
12:13:08.889000,74.3
12:13:09.940000,74.3
12:13:09.940000,74.3
12:13:12.042000,74.3
12:13:12.642000,74.3
12:13:12.642000,74.3
12:13:12.642000,74.3
12:13:12.642000,74.3
12:13:17.299000,74.3
12:13:17.896000,74.3
12:13:17.896000,74.3
12:13:20.298000,74.3
12:13:21.348000,74.3
12:13:21.348000,74.3
12:13:22.706000,74.3
12:13:24.308000,74.3
12:13:25.262000,74.3
12:13:26.313000,74.3
12:13:27.213000,74.3
12:13:27.213000,74.3
12:13:29.316000,74.3
12:13:29.316000,74.3
12:13:29.316000,74.3
12:13:32.306000,74.3
12:13:32.306000,74.3
12:13:32.306000,74.3
12:13:35.319000,74.3
12:13:35.769000,74.3
12:13:37.420000,74.3
12:13:38.321000,74.3
12:13:39.372000,74.29
12:13:40.112000,74.29
12:13:40.112000,74.29
12:13:42.213000,74.29
12:13:42.213000,74.29
12:13:43.714000,74.29
12:13:43.714000,74.29
12:13:43.714000,74.29
12:13:43.714000,74.29
12:13:48.217000,74.29
12:13:48.217000,74.29
12:13:50.168000,74.29
12:13:51.476000,74.28
12:13:51.669000,74.28
12:13:53.427000,74.28
12:13:53.771000,74.28
12:13:55.272000,74.28
12:13:56.580000,74.28
12:13:57.181000,74.28
12:13:57.974000,74.28
12:13:59.475000,74.28
12:13:59.475000,74.28
12:14:01.233000,74.28
12:14:02.627000,74.3
12:14:03.678000,74.3
12:14:04.578000,74.3
12:14:05.629000,74.3
12:14:05.629000,74.3
12:14:05.629000,74.3
12:14:08.481000,74.3
12:14:08.931000,74.3
12:14:10.744000,74.32
12:14:11.483000,74.32
12:14:12.546000,74.31
12:14:13.434000,74.29
12:14:13.434000,74.29
12:14:15.536000,74.29
12:14:15.986000,74.29
12:14:17.744000,74.29
12:14:18.855000,74.3
12:14:19.589000,74.3
12:14:20.640000,74.31
12:14:21.691000,74.31
12:14:22.758000,74.31
12:14:23.642000,74.29
12:14:24.693000,74.29
12:14:25.593000,74.29
12:14:26.454000,74.29
12:14:27.844000,74.29
12:14:28.295000,74.29
12:14:29.964000,74.3
12:14:30.396000,74.3
12:14:30.396000,74.3
12:14:32.347000,74.3
12:14:32.347000,74.3
12:14:34.767000,74.3
12:14:35.199000,74.3
12:14:36.700000,74.32
12:14:37.168000,74.32
12:14:37.168000,74.32
12:14:39.270000,74.32
12:14:39.270000,74.32
12:14:39.270000,74.32
12:14:39.270000,74.32
12:14:39.270000,74.32
12:14:44.223000,74.32
12:14:44.223000,74.32
12:14:44.223000,74.32
12:14:44.223000,74.32
12:14:44.223000,74.32
12:14:44.223000,74.32
12:14:44.223000,74.32
12:14:52.120000,74.32
12:14:53.080000,74.32
12:14:53.510000,74.32
12:14:53.510000,74.32
12:14:55.720000,74.32
12:14:56.620000,74.32
12:14:56.620000,74.32
12:14:56.620000,74.32
12:14:56.620000,74.32
12:15:01.165000,74.32
12:15:02.179000,74.33
12:15:02.816000,74.33
12:15:04.041000,74.33
12:15:05.242000,74.33
12:15:05.242000,74.33
12:15:06.868000,74.35
12:15:08.181000,74.35
12:15:08.519000,74.35
12:15:08.519000,74.35
12:15:11.247000,74.34
12:15:12.272000,74.34
12:15:12.872000,74.34
12:15:14.073000,74.34
12:15:14.073000,74.34
12:15:16.324000,74.34
12:15:16.587000,74.34
12:15:16.587000,74.34
12:15:16.587000,74.34
12:15:16.587000,74.34
12:15:21.005000,74.34
12:15:21.005000,74.34
12:15:21.005000,74.34
12:15:24.308000,74.31
12:15:24.730000,74.31
12:15:26.492000,74.32
12:15:27.281000,74.34
12:15:27.281000,74.34
12:15:28.782000,74.34
12:15:28.782000,74.34
12:15:28.782000,74.34
12:15:32.234000,74.34
12:15:32.234000,74.34
12:15:32.234000,74.34
12:15:32.234000,74.34
12:15:32.234000,74.34
12:15:37.337000,74.34
12:15:37.337000,74.34
12:15:37.337000,74.34
12:15:37.337000,74.34
12:15:41.570000,74.34
12:15:42.591000,74.34
12:15:42.591000,74.34
12:15:42.591000,74.34
12:15:45.323000,74.32
12:15:45.743000,74.32
12:15:47.244000,74.32
12:15:47.694000,74.32
12:15:49.495000,74.32
12:15:49.495000,74.32
12:15:51.328000,74.32
12:15:52.647000,74.32
12:15:53.247000,74.32
12:15:54.331000,74.32
12:15:55.349000,74.32
12:15:55.799000,74.32
12:15:57.450000,74.32
12:15:58.767000,74.32
12:15:58.951000,74.32
