time,price
08:00:00.000001,0.0
14:27:30.837000,530.1
14:27:32.039000,530.2
14:27:32.940000,530.2
14:27:33.840000,530.2
14:27:34.591000,530.2
14:27:35.642000,530.2
14:27:36.993000,530.2
14:27:37.832000,530.1
14:27:39.096000,530.2
14:27:39.546000,530.1
14:27:40.596000,530.1
14:27:41.948000,530.1
14:27:42.998000,530.1
14:27:43.899000,530.0
14:27:45.187000,530.1
14:27:46.151000,530.1
14:27:47.052000,530.1
14:27:47.202000,530.1
14:27:49.154000,530.0
14:27:49.904000,530.0
14:27:50.955000,530.0
14:27:50.955000,530.0
14:27:52.456000,530.0
14:27:53.808000,530.0
14:27:55.008000,530.0
14:27:55.008000,530.0
14:27:57.196000,529.9
14:27:58.162000,529.9
14:27:59.062000,529.9
14:27:59.963000,529.9
14:28:00.564000,529.9
14:28:02.215000,529.9
14:28:03.268000,529.9
14:28:04.018000,529.8
14:28:04.402000,529.8
14:28:06.120000,529.8
14:28:07.171000,529.8
14:28:08.222000,529.8
14:28:09.123000,529.8
14:28:10.174000,529.7
14:28:11.308000,529.6
14:28:12.275000,529.6
14:28:13.326000,529.6
14:28:14.077000,529.6
14:28:15.278000,529.6
14:28:16.411000,529.6
14:28:16.480000,529.6
14:28:18.280000,529.6
14:28:18.280000,529.6
14:28:20.082000,529.6
14:28:21.283000,529.6
14:28:22.334000,529.6
14:28:23.316000,529.6
14:28:24.219000,529.6
14:28:25.186000,529.6
14:28:26.237000,529.6
14:28:26.237000,529.6
14:28:26.237000,529.6
14:28:29.320000,529.6
14:28:30.291000,529.6
14:28:31.342000,529.6
14:28:31.721000,529.6
14:28:33.143000,529.6
14:28:34.273000,529.6
14:28:35.095000,529.6
14:28:36.296000,529.6
14:28:36.746000,529.6
14:28:36.746000,529.6
14:28:36.746000,529.6
14:28:40.049000,529.6
14:28:40.049000,529.6
14:28:40.049000,529.6
14:28:40.049000,529.5
14:28:44.553000,529.5
14:28:45.303000,529.5
14:28:46.581000,529.4
14:28:47.105000,529.4
14:28:48.233000,529.4
14:28:49.433000,529.4
14:28:50.558000,529.4
14:28:51.609000,529.4
14:28:52.435000,529.4
14:28:53.110000,529.4
14:28:54.236000,529.4
14:28:55.663000,529.4
14:28:56.263000,529.4
14:28:57.538000,529.4
14:28:58.665000,529.4
14:28:58.665000,529.4
14:29:00.617000,529.5
14:29:01.368000,529.5
14:29:02.642000,529.4
14:29:03.170000,529.4
14:29:04.371000,529.4
14:29:05.494000,529.4
14:29:06.473000,529.4
14:29:06.473000,529.4
14:29:08.575000,529.4
14:29:09.697000,529.4
14:29:09.697000,529.4
14:29:11.499000,529.3
14:29:12.700000,529.3
14:29:13.750000,529.3
14:29:14.801000,529.2
14:29:15.781000,529.2
14:29:16.902000,529.2
14:29:17.583000,529.2
14:29:18.634000,529.2
14:29:19.084000,529.2
14:29:20.585000,529.2
14:29:21.636000,529.2
14:29:22.837000,529.2
14:29:23.737000,529.2
14:29:24.338000,529.2
14:29:25.540000,529.3
14:29:26.208000,529.3
14:29:27.191000,529.3
14:29:28.759000,529.2
14:29:29.810000,529.2
14:29:30.411000,529.2
14:29:31.095000,529.2
14:29:32.596000,529.2
14:29:33.797000,529.2
14:29:34.848000,529.2
14:29:36.049000,529.2
14:29:37.100000,529.1
14:29:37.915000,529.1
14:29:38.902000,529.2
14:29:40.103000,529.2
14:29:41.004000,529.1
14:29:42.054000,529.1
14:29:42.355000,529.1
14:29:43.706000,529.1
14:29:45.123000,529.2
14:29:46.111000,529.2
14:29:47.012000,529.2
14:29:48.213000,529.2
