time,price
08:00:00.000001,0.0
14:00:06.417000,801.0
14:00:06.417000,801.0
14:00:06.417000,801.0
14:00:12.723000,801.0
14:00:12.723000,801.0
14:00:15.426000,801.0
14:00:15.426000,801.0
14:00:17.378000,801.0
14:00:17.378000,801.0
14:00:17.378000,801.0
14:00:20.531000,799.0
14:00:20.531000,799.0
14:00:22.634000,799.0
14:00:22.634000,799.0
14:00:22.634000,799.0
14:00:22.634000,799.0
14:00:22.634000,799.0
14:00:27.288000,799.0
14:00:27.288000,799.0
14:00:27.288000,799.0
14:00:27.288000,799.0
14:00:31.342000,798.0
14:00:31.342000,798.0
14:00:31.342000,798.0
14:00:34.645000,798.0
14:00:34.645000,798.0
14:00:36.747000,797.0
14:00:37.347000,797.0
14:00:38.549000,797.0
14:00:39.299000,797.0
14:00:39.299000,797.0
14:00:39.299000,797.0
14:00:39.299000,797.0
14:00:43.053000,797.0
14:00:44.404000,797.0
14:00:45.605000,797.0
14:00:45.605000,797.0
14:00:45.605000,797.0
14:00:45.605000,797.0
14:00:45.605000,797.0
14:00:50.410000,798.0
14:00:50.410000,798.0
14:00:52.362000,798.0
14:00:52.362000,798.0
14:00:54.013000,798.0
14:00:54.013000,798.0
14:00:54.013000,798.0
14:00:54.013000,798.0
14:00:54.013000,798.0
14:00:54.013000,798.0
14:00:54.013000,798.0
14:00:54.013000,798.0
14:01:02.422000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:03.773000,798.0
14:01:13.382000,798.0
14:01:14.583000,798.0
14:01:14.583000,798.0
14:01:14.583000,798.0
14:01:14.583000,798.0
14:01:19.087000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:19.237000,799.0
14:01:35.156000,796.0
14:01:35.156000,796.0
14:01:35.156000,796.0
14:01:35.156000,796.0
14:01:35.156000,796.0
14:01:40.111000,792.0
14:01:41.013000,792.0
14:01:42.364000,799.0
14:01:43.415000,797.0
14:01:43.415000,797.0
14:01:44.465000,797.0
14:01:45.516000,797.0
14:01:45.516000,797.0
14:01:47.619000,797.0
14:01:49.270000,797.0
14:01:49.721000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:01:51.372000,797.0
14:02:00.382000,794.0
14:02:00.382000,794.0
14:02:02.485000,794.0
14:02:03.236000,794.0
14:02:04.437000,794.0
14:02:05.188000,793.0
14:02:06.690000,791.0
14:02:07.590000,792.0
14:02:08.041000,792.0
14:02:09.542000,792.0
14:02:09.542000,792.0
14:02:11.344000,793.0
14:02:11.344000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:13.446000,793.0
14:02:31.462000,793.0
14:02:32.663000,793.0
14:02:33.714000,793.0
14:02:33.714000,793.0
14:02:33.714000,793.0
14:02:33.714000,793.0
14:02:33.714000,793.0
14:02:33.714000,793.0
14:02:33.714000,793.0
14:02:40.920000,793.0
14:02:41.821000,793.0
14:02:41.821000,793.0
14:02:41.821000,793.0
14:02:41.821000,793.0
14:02:41.821000,793.0
14:02:46.476000,793.0
14:02:46.476000,793.0
14:02:49.028000,794.0
14:02:49.328000,794.0
14:02:49.328000,794.0
14:02:49.328000,794.0
14:02:49.328000,794.0
14:02:53.382000,794.0
14:02:53.382000,794.0
14:02:53.382000,794.0
14:02:53.382000,794.0
14:02:53.382000,794.0
14:02:53.382000,794.0
14:02:53.382000,794.0
14:02:53.382000,794.0
14:03:01.490000,794.0
14:03:01.490000,794.0
14:03:01.490000,794.0
14:03:01.490000,794.0
14:03:05.995000,791.0
14:03:05.995000,791.0
14:03:08.247000,787.0
14:03:08.997000,787.0
14:03:09.598000,786.0
14:03:10.649000,786.0
14:03:11.850000,792.0
14:03:11.850000,792.0
14:03:14.102000,792.0
14:03:15.153000,792.0
14:03:15.904000,792.0
14:03:15.904000,792.0
14:03:18.456000,792.0
14:03:18.456000,792.0
14:03:19.657000,792.0
14:03:21.009000,792.0
14:03:22.510000,789.0
14:03:22.510000,789.0
14:03:23.711000,789.0
14:03:25.362000,787.0
14:03:25.963000,787.0
14:03:27.464000,787.0
14:03:27.915000,787.0
14:03:27.915000,787.0
14:03:27.915000,787.0
14:03:27.915000,787.0
14:03:27.915000,787.0
14:03:33.621000,790.0
14:03:33.621000,790.0
14:03:34.972000,790.0
14:03:34.972000,790.0
14:03:36.774000,790.0
14:03:36.774000,790.0
14:03:36.774000,790.0
14:03:36.774000,790.0
14:03:36.774000,790.0
14:03:36.774000,790.0
14:03:43.080000,790.0
14:03:44.581000,787.0
14:03:44.581000,787.0
14:03:44.581000,787.0
14:03:47.434000,787.0
