time,price
08:00:00.000001,0.0
15:04:13.474000,23374.0
15:04:14.374000,23375.0
15:04:15.425000,23375.0
15:04:16.476000,23374.0
15:04:17.527000,23374.0
15:04:18.577000,23372.0
15:04:19.478000,23373.0
15:04:20.529000,23375.0
15:04:21.430000,23374.0
15:04:22.631000,23375.0
15:04:23.231000,23377.0
15:04:24.582000,23376.0
15:04:25.633000,23376.0
15:04:26.683000,23376.0
15:04:27.284000,23377.0
15:04:28.485000,23376.0
15:04:29.686000,23376.0
15:04:30.737000,23377.0
15:04:31.637000,23376.0
15:04:32.388000,23376.0
15:04:33.739000,23375.0
15:04:34.640000,23376.0
15:04:35.840000,23376.0
15:04:36.591000,23376.0
15:04:37.792000,23375.0
15:04:38.542000,23376.0
15:04:39.893000,23376.0
15:04:40.194000,23376.0
15:04:41.845000,23379.0
15:04:42.295000,23379.0
15:04:43.796000,23380.0
15:04:44.397000,23380.0
15:04:45.598000,23380.0
15:04:46.648000,23380.0
15:04:47.999000,23379.0
15:04:47.999000,23379.0
15:04:47.999000,23379.0
15:04:50.551000,23379.0
15:04:51.902000,23380.0
15:04:52.202000,23380.0
15:04:53.703000,23379.0
15:04:54.904000,23378.0
15:04:55.655000,23376.0
15:04:56.705000,23375.0
15:04:58.057000,23374.0
15:04:58.957000,23373.0
15:04:59.558000,23373.0
15:05:01.059000,23366.0
15:05:02.110000,23362.0
15:05:03.010000,23364.0
15:05:03.911000,23362.0
15:05:05.112000,23360.0
15:05:06.012000,23361.0
15:05:07.063000,23363.0
15:05:07.964000,23360.0
15:05:09.165000,23361.0
15:05:10.066000,23366.0
15:05:11.117000,23362.0
15:05:12.167000,23363.0
15:05:12.918000,23367.0
15:05:14.119000,23368.0
15:05:14.869000,23367.0
15:05:16.221000,23367.0
15:05:17.272000,23368.0
15:05:18.172000,23372.0
15:05:19.223000,23372.0
15:05:20.124000,23373.0
15:05:21.024000,23372.0
15:05:22.225000,23372.0
15:05:23.276000,23369.0
15:05:24.177000,23369.0
15:05:25.227000,23367.0
15:05:25.678000,23366.0
15:05:27.028000,23367.0
15:05:28.079000,23369.0
15:05:29.280000,23369.0
15:05:29.730000,23369.0
15:05:31.382000,23366.0
15:05:32.132000,23366.0
15:05:33.333000,23366.0
15:05:34.234000,23366.0
15:05:35.435000,23366.0
15:05:35.885000,23366.0
15:05:37.386000,23366.0
15:05:38.287000,23368.0
15:05:39.338000,23366.0
15:05:40.538000,23364.0
15:05:40.989000,23364.0
15:05:42.340000,23364.0
15:05:43.540000,23366.0
15:05:44.141000,23365.0
15:05:44.591000,23365.0
15:05:46.542000,23366.0
15:05:46.843000,23364.0
15:05:48.043000,23363.0
15:05:49.244000,23363.0
15:05:50.445000,23362.0
15:05:51.646000,23363.0
15:05:52.096000,23363.0
15:05:53.447000,23364.0
15:05:54.348000,23362.0
15:05:55.549000,23363.0
15:05:56.149000,23363.0
15:05:57.650000,23362.0
15:05:58.401000,23361.0
15:05:59.602000,23362.0
15:06:00.653000,23363.0
15:06:01.553000,23361.0
15:06:02.454000,23360.0
15:06:03.655000,23360.0
15:06:04.555000,23362.0
15:06:05.306000,23362.0
15:06:06.657000,23361.0
15:06:07.708000,23363.0
15:06:08.308000,23364.0
15:06:09.509000,23364.0
15:06:10.710000,23365.0
15:06:11.760000,23365.0
15:06:12.511000,23366.0
15:06:13.262000,23367.0
15:06:14.763000,23367.0
15:06:15.663000,23366.0
15:06:16.714000,23366.0
15:06:17.765000,23368.0
15:06:18.816000,23371.0
15:06:19.416000,23368.0
15:06:19.416000,23368.0
15:06:21.817000,23368.0
15:06:22.869000,23371.0
15:06:23.319000,23371.0
15:06:24.820000,23372.0
15:06:25.871000,23371.0
15:06:26.771000,23371.0
15:06:27.972000,23372.0
15:06:29.023000,23374.0
15:06:29.924000,23373.0
15:06:30.825000,23374.0
15:06:31.875000,23375.0
15:06:32.926000,23373.0
15:06:33.977000,23372.0
15:06:34.878000,23371.0
15:06:35.929000,23370.0
15:06:36.979000,23370.0
15:06:38.030000,23369.0
15:06:39.081000,23368.0
15:06:39.982000,23370.0
15:06:40.882000,23369.0
15:06:42.083000,23367.0
15:06:42.834000,23368.0
15:06:44.185000,23369.0
15:06:45.086000,23368.0
15:06:45.536000,23368.0
15:06:47.187000,23369.0
15:06:47.337000,23369.0
15:06:49.139000,23368.0
15:06:50.040000,23367.0
15:06:51.240000,23366.0
15:06:51.841000,23366.0
15:06:53.342000,23365.0
15:06:53.342000,23365.0
15:06:54.993000,23366.0
15:06:54.993000,23366.0
15:06:57.244000,23366.0
15:06:58.145000,23366.0
15:06:59.346000,23365.0
15:07:00.397000,23367.0
15:07:01.448000,23367.0
15:07:02.348000,23369.0
15:07:03.399000,23370.0
15:07:04.150000,23371.0
15:07:05.501000,23369.0
15:07:06.402000,23370.0
15:07:07.452000,23367.0
15:07:08.503000,23367.0
15:07:09.555000,23366.0
15:07:10.605000,23368.0
15:07:11.205000,23367.0
15:07:12.556000,23369.0
15:07:13.607000,23369.0
15:07:14.508000,23370.0
15:07:15.558000,23369.0
15:07:16.309000,23370.0
15:07:17.510000,23370.0
15:07:18.411000,23370.0
15:07:19.311000,23370.0
15:07:20.362000,23370.0
15:07:21.413000,23371.0
15:07:22.764000,23371.0
15:07:23.214000,23371.0
15:07:24.415000,23371.0
15:07:25.766000,23372.0
15:07:26.666000,23375.0
15:07:27.567000,23375.0
15:07:28.768000,23372.0
15:07:29.669000,23372.0
15:07:30.870000,23373.0
15:07:31.470000,23373.0
15:07:32.821000,23373.0
15:07:33.872000,23370.0
15:07:34.773000,23370.0
15:07:35.823000,23371.0
15:07:36.874000,23373.0
15:07:37.925000,23371.0
15:07:38.976000,23372.0
15:07:39.576000,23372.0
15:07:40.927000,23371.0
15:07:41.978000,23373.0
15:07:43.029000,23374.0
15:07:43.629000,23372.0
15:07:44.980000,23372.0
15:07:46.031000,23369.0
15:07:47.082000,23367.0
15:07:47.982000,23367.0
15:07:49.033000,23367.0
15:07:50.084000,23367.0
15:07:50.985000,23367.0
15:07:51.885000,23367.0
15:07:53.086000,23368.0
15:07:53.987000,23370.0
15:07:55.188000,23369.0
15:07:55.638000,23370.0
15:07:57.139000,23370.0
15:07:57.890000,23368.0
15:07:59.091000,23365.0
15:07:59.991000,23367.0
15:08:01.192000,23366.0
15:08:02.243000,23367.0
15:08:03.144000,23365.0
15:08:04.194000,23364.0
15:08:05.246000,23362.0
15:08:06.146000,23362.0
15:08:07.197000,23364.0
15:08:08.248000,23363.0
15:08:08.999000,23363.0
15:08:10.199000,23363.0
15:08:11.250000,23367.0
15:08:12.151000,23367.0
15:08:13.352000,23371.0
15:08:14.252000,23370.0
15:08:15.303000,23370.0
15:08:16.054000,23368.0
15:08:16.954000,23368.0
15:08:18.155000,23370.0
15:08:19.056000,23370.0
15:08:20.407000,23371.0
15:08:21.308000,23369.0
15:08:22.359000,23369.0
15:08:22.959000,23371.0
15:08:24.010000,23371.0
15:08:25.361000,23369.0
15:08:26.411000,23369.0
15:08:27.462000,23369.0
15:08:28.513000,23371.0
15:08:28.663000,23371.0
15:08:28.663000,23371.0
15:08:31.515000,23370.0
15:08:32.416000,23370.0
15:08:32.716000,23370.0
15:08:34.517000,23372.0
15:08:34.517000,23372.0
15:08:34.517000,23372.0
15:08:37.369000,23372.0
15:08:38.570000,23372.0
15:08:39.321000,23372.0
15:08:39.771000,23372.0
15:08:41.272000,23372.0
15:08:42.022000,23371.0
15:08:43.223000,23371.0
15:08:44.424000,23372.0
15:08:45.325000,23372.0
15:08:46.526000,23372.0
15:08:47.577000,23371.0
15:08:48.628000,23375.0
15:08:49.678000,23378.0
15:08:50.579000,23380.0
15:08:51.630000,23379.0
15:08:52.681000,23379.0
15:08:53.431000,23379.0
15:08:54.632000,23379.0
15:08:55.683000,23380.0
15:08:56.734000,23380.0
15:08:57.785000,23381.0
15:08:58.685000,23382.0
15:08:59.736000,23382.0
15:09:00.637000,23384.0
15:09:01.838000,23385.0
15:09:02.738000,23382.0
15:09:03.789000,23385.0
15:09:04.690000,23384.0
15:09:05.741000,23383.0
15:09:06.792000,23383.0
15:09:07.842000,23383.0
15:09:08.893000,23382.0
15:09:09.794000,23384.0
15:09:10.845000,23384.0
15:09:11.595000,23383.0
15:09:12.796000,23382.0
15:09:13.847000,23383.0
15:09:14.748000,23383.0
15:09:15.949000,23383.0
15:09:16.399000,23383.0
